respondent_id,h1n1_vaccine,seasonal_vaccine
26903,0.40281228503068217,0.8281364961526174
26904,0.03824407599755686,0.44485858744948814
26905,0.6117302523780711,0.4548636427118832
26906,0.10640114703364134,0.4946534628820203
26907,0.25261843702825293,0.46095055413746017
26908,0.3518607494306353,0.0661091974525237
26909,0.8230809599625678,0.3943699775292171
26910,0.19862651799817288,0.024004614401389346
26911,-0.09856191954929044,0.34687041100481547
26912,0.4800678361479114,0.53437172598243
26913,0.1829204955491398,0.27863791803173776
26914,0.2148913074225782,0.4268407921842826
26915,0.06267810204773641,0.11430271455502639
26916,0.11801522096416617,0.2882953709649595
26917,0.7198568998139308,0.824355643927515
26918,0.1690096934106138,0.5807436755655571
26919,0.4781034537642982,0.22611794719346673
26920,-0.07913622410773091,0.11593558756691968
26921,0.28898130392648835,0.2192510834216784
26922,0.11782649617056029,0.4090416840886638
26923,-0.10509531753079154,0.5113063684259505
26924,0.3061818203332807,0.6079158910601442
26925,0.16084831709480804,0.5440249593113453
26926,0.783013046578046,0.7957698290280741
26927,0.1289000712689211,0.43804233888255517
26928,0.004365748179517015,0.1731846074051132
26929,0.14812014827129844,0.6756210457700376
26930,0.4481872602938952,0.48491895411902924
26931,-0.10165790296538285,0.3963066934797758
26932,0.0838765377792266,0.24493301068099596
26933,0.2928472025439171,0.14251748983424434
26934,0.2544193625330889,-0.07319407671607225
26935,-0.1859949769626949,0.4085391178224756
26936,0.5381252275201507,0.5524748129502847
26937,0.06089780800954109,0.4331588436164461
26938,0.40532102034411266,0.6615471050928813
26939,0.32505149513584736,0.6792914721774024
26940,0.27052011267985887,0.807731029257057
26941,0.07486306735371345,0.4683864851494517
26942,0.302482965800519,0.4481118507028071
26943,0.1620584058566853,0.7316659071763842
26944,0.07361234729801072,0.35687960711465466
26945,-0.14020837726346508,0.5043443770317421
26946,0.06686322692476579,0.4014741691773032
26947,0.6558696150900332,0.5309087916967647
26948,0.5438427936006744,0.6115147655821279
26949,-0.07572129966027757,0.6691436951232627
26950,-0.14323190746832415,-0.10727038626969498
26951,0.2613461826672791,0.5143762565889582
26952,0.28091028266833495,0.18555656404258064
26953,0.6408617154931758,0.4933062483120329
26954,0.288156907399518,0.04066717801855202
26955,0.35026635811055085,0.6352823375029042
26956,0.5740616580681642,0.4744920522880866
26957,0.09357090102074461,0.3729047190331358
26958,0.49524409186356366,0.36959580636221834
26959,0.2625613002839137,0.8586199990374872
26960,0.483268098963413,0.760140779402513
26961,-0.007257936865537273,0.5246235704194027
26962,0.13615996220080884,0.4947315764653896
26963,0.14819196535295773,0.5239372648971928
26964,-0.03938647203890133,0.08329717531529779
26965,0.5093497585697185,0.2853758550791048
26966,0.3285925116812665,0.8636463027078428
26967,0.4060213377647084,0.5609876873700916
26968,0.1414396597518939,0.5868329466791762
26969,0.6606604361967906,1.0056190524342634
26970,0.6585610728728803,0.4959659222663026
26971,0.06861847144142114,0.3919755253957584
26972,0.20048935507310886,0.5479530399034886
26973,0.41470926852250156,0.5642383834650044
26974,0.48812659327705865,0.5490243075494313
26975,-0.029846416994556313,0.49892128284664305
26976,0.6915040780240487,0.7227483779165176
26977,0.056974105415306675,0.1948766347210954
26978,0.2683949263166096,0.535734778280939
26979,-0.039656589071546955,0.4635582196316518
26980,-0.13063765088919338,0.20854435076798714
26981,0.37467552084310074,0.27291435956382715
26982,0.41484955816364333,0.13992919799437648
26983,-0.14112024177256388,0.2896382923520616
26984,0.0181329758584034,0.37977299550643295
26985,0.11731889065376713,0.4379623993081584
26986,0.2222622561508684,0.6662845634613155
26987,-0.10011680581716503,0.2137569995824168
26988,0.21427188087213603,0.09620550601699751
26989,0.06374482147382993,0.43636150851492084
26990,0.6537963556414054,0.4870817145313435
26991,0.19372669385221247,0.0987361650128517
26992,0.2108337604842912,0.2386762352006128
26993,0.09611349596463059,0.666902683285362
26994,0.4975174829511705,0.6307810514820312
26995,0.665705312425422,0.5717679674835726
26996,0.28457954444736094,0.24837850219628654
26997,0.34903279801096754,0.5340533723710329
26998,0.3607337056752158,0.4382721194528193
26999,0.5133116340892421,0.4633107927011602
27000,0.1601417536642181,0.7347231054868103
27001,0.04197630358585425,0.08110869988315883
27002,0.5140290564462596,0.6189835512178331
27003,0.8556423026041425,0.381348377149446
27004,0.6351329071386744,0.49572130460413555
27005,0.37999935350210057,0.6187511227327178
27006,0.23224891797983455,0.27040310373279186
27007,0.32061596481717164,0.5797058237554253
27008,0.3929462267024842,0.6194957429567779
27009,-0.07660327430177605,0.30389930058875103
27010,0.034263768966358354,0.38114120331332035
27011,0.27618712172754395,0.6196751946834573
27012,0.15765064217586072,0.3425726824005305
27013,0.0017771373086299391,0.4071261687113586
27014,0.3850470697754564,0.3939369357965567
27015,0.5614073325446199,0.3158020273460432
27016,0.34255481157486634,0.6825181215685405
27017,0.17309122661510323,0.673757530067841
27018,0.14308244708159237,0.4900051964525718
27019,0.34540864421326856,0.2294334946390055
27020,0.6867187768307392,0.37071142804197105
27021,-0.01745589408210313,0.048693866431191946
27022,-0.026084065271730072,0.23478725092638947
27023,-0.07482600067770356,0.41267327675026677
27024,-0.09817200911397905,0.2462630526602584
27025,0.28008753386001395,0.36152248145402355
27026,0.2302971704957275,0.23490290690704052
27027,0.2742582516960814,0.47167002532868657
27028,0.4591096234827857,0.6987102786163011
27029,0.05381283215990679,0.7232390158714714
27030,0.1399668462781834,0.7666941010319066
27031,0.2815710867569575,0.3042135487508004
27032,-0.025866232389421984,0.4679369973823732
27033,0.0734521660527147,0.4253260427066987
27034,0.8594770318293052,0.8852462511293068
27035,-0.1438348058802374,0.3237742960197725
27036,0.028987668128789557,0.44764364853832833
27037,0.46111076783794874,0.6333657860088693
27038,0.5140122942374625,0.8921808320107034
27039,0.49843918906957163,0.4174705870655822
27040,0.30945868500830526,0.7390717917957456
27041,0.2594425895712862,0.4682780168525521
27042,-0.0823907268721582,0.11916681588569328
27043,0.7318678038931945,0.5529902001795589
27044,0.4317857155665315,0.711555506584381
27045,-0.040032254709470694,0.3385435764559635
27046,0.16463988587123418,0.5853909560765034
27047,0.439125413024433,0.4531467221380169
27048,0.049251087950104744,0.4175652444508964
27049,0.32798360896575496,0.6864638270401894
27050,0.15935303042940369,0.5106225328314375
27051,0.5208676513221282,0.5539012281019962
27052,0.26622548066814816,0.026430375069564915
27053,0.235197926535238,0.1747368362451397
27054,0.15092836097824375,0.5126672806153525
27055,0.16636662846270184,0.41799207667719546
27056,0.4220981358909571,0.6461442005944997
27057,0.253120270845384,0.14471147132444945
27058,0.5592159143971247,0.3250571128753227
27059,0.41805362606925056,0.7477509560376281
27060,0.2372515205076,0.5501905489119998
27061,0.22289475285204552,0.0005295718789408155
27062,0.48114090972327184,0.32443766497601034
27063,-0.17499604960616194,0.14913628147483587
27064,0.4291967344076113,0.7778504407720458
27065,-0.010965780624950017,0.27568102130944433
27066,0.07363790194308034,0.3267487629312688
27067,0.07363379311752988,0.416299480513111
27068,0.529456110534861,0.42719871016129096
27069,0.7127922567879097,0.4500321003537814
27070,0.22976946031539813,0.37209185438118153
27071,0.38038012892761197,0.5449663020387608
27072,0.3632207257905881,0.5313838703725794
27073,0.35955252627956236,0.5984656553264729
27074,-0.13617162174300262,0.08972967707541202
27075,0.22385201440650715,0.10334616442851141
27076,0.3048604193450801,0.5756228374830016
27077,0.08343429263444588,0.460553930731317
27078,0.2892470217053838,0.7854065501010368
27079,0.12651455875987086,0.2035103481304083
27080,0.16315136262005486,0.6178448500016981
27081,0.3794310316919575,0.3223876552025734
27082,0.011967301384577855,0.6862921387617704
27083,0.1544564640638185,0.3903480076591339
27084,0.5028304577876495,0.2941729184001389
27085,0.3831593342281876,0.912192445539956
27086,0.14425355959231184,0.200651770636131
27087,0.2079892663077803,0.5699476216763975
27088,0.4630916599882624,0.5183381792816428
27089,0.17532463331055487,0.3096593781935023
27090,0.16111522515668694,0.5797791755912125
27091,0.456289350347195,0.4615752516906633
27092,0.20695039997978865,0.42467906114696524
27093,-0.07893428655356527,0.4834382057619963
27094,0.1544522257166833,0.6237474938655626
27095,-0.00016282248667737198,0.3458318973976534
27096,0.029457533653213852,0.3550356777053954
27097,0.3154706750248282,0.24467681149674173
27098,0.3629868579523279,0.31239760009821743
27099,0.05159206615735934,0.661557488468538
27100,0.14937461041525865,0.24943996808336394
27101,0.46475478331855125,0.4337278952580718
27102,0.19345421826170947,0.2888271623240377
27103,0.5186156436939002,0.8438152365984737
27104,-0.07596110534532496,0.4928916419200404
27105,0.24504331480974845,0.6398502275278298
27106,0.015563192399752235,0.3028001454199637
27107,0.6158160919439617,0.6276217788877498
27108,0.4125700679306284,0.20653487626025274
27109,0.25649690838135314,0.5170246660124193
27110,0.10373504902430167,0.3667627791790144
27111,0.050854486641490615,0.44481492244275495
27112,0.40277876707438787,0.46073039509806873
27113,0.22994532679522103,0.5257070965625378
27114,0.34580689151142896,0.634030467892446
27115,0.22541263032952372,0.3281218173756068
27116,0.12622195870521863,0.36549522420347624
27117,0.40168208648289166,0.648354304988086
27118,0.03483067982342086,0.43417799061816653
27119,0.04498265835390752,0.37129978880598735
27120,0.3362643210447075,0.3706679810115945
27121,0.2807604942624637,0.20772361265602407
27122,0.20111958374529781,0.1575211392148304
27123,-0.01924971508832196,0.11490823857221943
27124,0.5095668848799886,0.8283626864633266
27125,0.05518888697461147,0.01230762405917002
27126,0.5214920075994168,0.4808418771458266
27127,0.056779677507824144,0.5505092866753469
27128,0.013468492907536045,0.5062377535611235
27129,0.17639330293903746,0.04513156551984482
27130,-0.1390266123958997,0.2520316945046864
27131,0.3016224414031012,0.4245193683007443
27132,0.41483707532887454,0.5921094068478343
27133,0.3104876904676974,0.1887389053584117
27134,0.5103680314622997,0.6176306427271622
27135,0.03451818917480365,0.04106301714791488
27136,0.24172971147977607,0.5838087470670004
27137,-0.0015390034209770143,0.3591946405670154
27138,0.05407035491688589,0.4465041644436019
27139,0.2693679514645043,0.7495580628762566
27140,0.38398253774131264,0.34121283972052197
27141,0.060662422758168494,0.11083713480852264
27142,-0.11717620700492126,0.11790444238893494
27143,0.30600587434863524,0.5155731871630971
27144,0.6306408922620148,0.8000023374129592
27145,0.40022639273122523,0.5240990439831027
27146,0.04348654865267121,0.3478818384788343
27147,0.09276534333682898,0.2841793308881359
27148,0.16523360439238435,0.5554287226797818
27149,0.5578816730631997,0.5467750989878848
27150,0.29313284507761883,0.3880731464758195
27151,0.014175918372770602,0.5950098840584856
27152,-0.028316520222208763,0.3501461328990994
27153,0.16924244266786043,0.6596684594661658
27154,0.3071156285220842,0.3281957445319116
27155,-0.011775352508618608,0.39248134852649946
27156,0.4482976540312315,0.6904156998031165
27157,0.25795938896635395,0.44487214347599824
27158,0.11951336515236152,0.6261992218929212
27159,0.0972566304513593,0.5633747067899333
27160,0.08134661754019601,0.12776889761252302
27161,-0.15325387839806925,0.22156679465800233
27162,0.1421576537796906,0.2502689166356845
27163,0.5615593661774829,0.5624509912578445
27164,0.4431101652786031,0.8266651317930147
27165,0.32555175651251045,0.7229175248100479
27166,0.289529126014767,0.44693158648223746
27167,-0.05115607185353371,0.40580494001956074
27168,0.1771870476993198,0.21359547162256412
27169,0.6549481094059434,0.6851799708838542
27170,0.1214667695096826,0.3803031091835738
27171,0.06024717169217783,0.32661494498844956
27172,0.1145707501749372,0.2170281143743256
27173,0.3234129722345032,0.12707302052100533
27174,0.4211482276067311,0.29074832342627965
27175,0.04605375187015681,0.4960370069894553
27176,0.7080314009308182,0.6031422370180954
27177,0.40843655672971013,0.25067650262195895
27178,-0.0527882323599862,0.32602785552853514
27179,-0.0643943881786726,0.46680190369960306
27180,0.2162706281444146,0.40474580789514647
27181,0.5349425402150426,0.5988227507199397
27182,0.25847519297482763,0.3367509790702371
27183,0.46724662915309173,0.7882449364351475
27184,0.03846513853097522,0.4305711787198704
27185,0.2594262947267536,0.24962452048771056
27186,0.03875819058898583,0.7399185661225733
27187,0.28791259340743663,0.6255319879832696
27188,-0.004895089246086337,0.39771719124695265
27189,0.047330791660934235,0.5282040794472334
27190,0.35971776834468394,0.2379757894267651
27191,0.009723088132123081,0.24381638966804603
27192,0.17292158448974038,0.09647607042147566
27193,0.4917891856172185,0.44044124392224265
27194,0.09645974130603824,0.3828611500512934
27195,0.5117621046622163,0.9572509253991444
27196,-0.2257305475744571,0.38383266876838623
27197,-0.03707912809778774,0.14158861354210794
27198,0.5454447416168253,0.3169849510845223
27199,0.3336378801503986,0.6789447564258708
27200,0.1279579880666477,0.3839648519064281
27201,0.1837129767470852,0.13539175719944657
27202,0.28128575573659786,0.8870069943058345
27203,0.03748983848957993,0.4427872030220221
27204,-0.0011064776067870596,0.2980267580627894
27205,0.4822708108593985,0.3600137208761971
27206,0.3848775058558198,0.621916135284582
27207,0.6952140658237623,0.4915886481480575
27208,0.5819728681049516,0.39423903724855275
27209,0.7437640811184101,0.5222833879135452
27210,-0.054546356131300544,0.2295262717895424
27211,0.24693451449774623,0.4747034480558855
27212,0.4773205721182632,0.44036150738467805
27213,0.0857887048400803,0.3363471329999084
27214,0.3604641986140015,0.5907409877886535
27215,0.03739839448776178,0.5383548958005173
27216,0.15726113266113578,0.8063376946222006
27217,0.31232955355139264,0.6554388431106659
27218,0.29068041244535947,0.05089914376673077
27219,0.0604595958278934,0.54300424852859
27220,0.09594195519849197,0.4325334655809546
27221,0.02493394607877114,0.42426090656044496
27222,0.23088671182003506,0.6415160525993594
27223,-0.05835960999436707,0.1772277437333995
27224,0.043416370961750494,0.6471115861876897
27225,-0.05202778489146237,0.5307617645060575
27226,0.2716832951207774,0.1806870793345583
27227,-0.048115753494958335,0.49692132261213307
27228,0.14054114730075273,0.607499634024762
27229,0.4742544262669493,0.5866848275610167
27230,0.29142314746424747,0.6424714335425717
27231,0.041600438196545686,0.6233508819594775
27232,0.09566822837742009,0.5710295413466083
27233,0.5064977751813918,0.27294321685744716
27234,0.12930496774000358,0.8816394243975239
27235,0.5012054475737908,0.4509904435285965
27236,-0.06645933637873952,0.3269067438379628
27237,0.20454864598180533,0.2976665215263977
27238,0.1532078185786198,0.6221473330329809
27239,0.6531397051512768,0.8448434301011882
27240,0.07743980982117807,0.5144903225746456
27241,-0.021672010176223055,0.3624701472704829
27242,0.35535617303491507,0.8062330937709703
27243,0.34949039546583655,0.7033026451365605
27244,0.3737051276898248,0.592272493627865
27245,0.06602814757005895,0.618865073582471
27246,0.40725901032082734,0.6067630023513708
27247,0.07783284555454642,0.3576200445154556
27248,0.47714071136617986,0.6223060175183954
27249,0.14844225744647319,0.38386788700042324
27250,-0.1576831455198442,0.7103818590312987
27251,-0.04515233581176975,0.3465613130743437
27252,0.48782384532611034,0.3578940928394639
27253,0.32998952842089735,0.3098397540169904
27254,0.5523834671291059,0.474871851120164
27255,-0.07300941399171784,0.1211912882056167
27256,0.24402699097748587,0.34299311865680215
27257,0.06216795082682233,0.2430007903557391
27258,0.679633561018294,0.5243301237989453
27259,0.25653582420344967,0.6063559843281753
27260,0.15869009748143217,0.3987394636881546
27261,0.13985578715883826,0.470770749889893
27262,-0.046750818989525045,0.3003046802959437
27263,0.19685099454714217,0.38449276730926174
27264,0.18106847001791004,0.08980798019657343
27265,0.25920338497125106,0.46785824567490425
27266,-0.2726799135190031,0.4824928582233621
27267,0.07467832973521266,0.13614529477270665
27268,0.5000945110730421,0.2761382019300305
27269,0.6721668889079712,0.5367533524791769
27270,0.3007744292205083,0.5536771387222393
27271,0.3413685732009843,0.13209496741567234
27272,0.3939792082284166,0.4835031468854356
27273,0.2338198873745811,0.5613370065710137
27274,-0.10908708965794717,0.3774457942172421
27275,-0.09039374102270104,0.5513118842835695
27276,0.759815559208726,0.480282880279885
27277,0.2612583336608991,0.3535170401661497
27278,-0.061167734800106455,0.27565274485586405
27279,0.3502923784758958,0.250364448315331
27280,0.7687304328112308,0.4934279218456362
27281,-0.08669515883444268,0.32186501892753017
27282,0.1136462596136249,0.44128831451458317
27283,0.15222675662320126,0.7371293444911318
27284,0.490059060955927,0.6264435871704606
27285,0.3384774491666781,0.6875167084722742
27286,0.5148483651388911,0.31228489741572374
27287,0.0015810039457359037,0.45298733513872136
27288,0.24427574081262302,0.2785109959355112
27289,0.17599400942170368,0.36789963659542557
27290,0.40614854760842023,0.1254860764130732
27291,0.5686059576070266,0.5829679006084417
27292,0.2410440143097613,0.5190534490482346
27293,0.27895960548393534,0.5135789046314261
27294,0.3637089144040149,0.8591985580787229
27295,0.06865049181916341,0.43099125076875244
27296,-0.07591289789518219,0.3464244125188875
27297,0.20128555045785299,0.5768736003899533
27298,0.1363850340933615,0.5955153183042703
27299,-0.0368423107699728,0.5673036277461917
27300,0.02926935508763101,0.3729019053045951
27301,0.43252155189892494,0.5881590703520929
27302,-0.023509109243362913,0.4972970126176624
27303,0.07074804349827832,0.5175116753926797
27304,0.316217237608343,0.6546919119990084
27305,0.3982360514282186,0.5722767070167609
27306,0.3137960515489274,0.5338154512485773
27307,0.4797046129643744,0.40724555863917006
27308,0.059311898531005464,0.32764972282085464
27309,0.4506648343740628,0.5558903801391409
27310,0.4710884405822911,0.7917849708745144
27311,0.00900797727694258,0.2990847505367859
27312,0.13404539806934793,0.12131492456676918
27313,-0.025179004135439664,0.29388110732229744
27314,0.12804631261048263,0.46731665442566717
27315,0.02982430522347923,0.1250274444086496
27316,0.6512956153662806,0.37967631208960956
27317,0.24379396221632926,0.648100707105537
27318,0.17830545338668274,0.61532002558917
27319,0.0977575703963062,0.4587533064404844
27320,0.3532655388342042,0.09266863816066223
27321,0.3961687767527341,0.6859234024753664
27322,0.07430772592804691,0.6527202522714335
27323,0.021321490696733836,-0.01127606054461161
27324,0.04309532286505752,0.5029437184450719
27325,0.2568186646392452,0.3438007366222227
27326,0.18289025829876474,0.45783294631101057
27327,0.7473568459934747,0.8632182496834164
27328,0.6494475137775063,0.6044783965634559
27329,0.01349599807248636,0.4451600653870714
27330,0.6534215530208951,0.5284250987941008
27331,-0.19128636138331595,0.30242742974108916
27332,0.37314501075602885,0.6744759479889526
27333,0.22010062236694397,0.21045539206183156
27334,0.577881124703282,0.6748672661200308
27335,0.008699327378892008,0.40653249150215065
27336,0.08872634927036255,0.43990926753593
27337,0.27848554952731247,0.7281802018839808
27338,0.20471043409301323,0.5837727261438896
27339,0.12742445992580156,0.33626058527520786
27340,0.8068522516952009,0.8261949186605413
27341,0.040804634185413136,0.6874248755769699
27342,0.1342568328597381,0.58752248307089
27343,0.4502582821452078,0.45426263027584635
27344,-0.09997700883769378,0.39368148949355286
27345,0.023753919996524875,0.14433208285204963
27346,0.44059813940790493,0.4568868084096538
27347,0.17389160504027598,0.13470842269021777
27348,0.053070691767469175,0.2886477964332518
27349,0.5460128282334307,0.8590058536870926
27350,0.23054033493818737,0.44481429123574906
27351,0.255857720599175,0.24106924546275857
27352,0.04063329735807664,0.359417254750439
27353,0.43617592778343484,0.47102656164771867
27354,0.2668454870560306,0.47767527454344477
27355,0.6597880620141569,0.5334504023834885
27356,0.11306627464718413,0.44812535124910646
27357,0.3420928407289373,0.6097930563402576
27358,0.192196316479814,0.22229768520733284
27359,0.553477690667243,0.4622542578190677
27360,0.173233726569495,0.6680383846682065
27361,0.33251486274691033,0.4019101045414313
27362,-0.004299571319892337,0.4336876975344152
27363,0.4469918951283157,0.846596231011303
27364,0.1345691783725739,0.5950099425067097
27365,-0.02731185687366211,0.5332921232736159
27366,0.009082902692950812,0.5267123553496065
27367,0.07858265487414484,0.3059100536189998
27368,-0.02297146035240183,0.5653792288344941
