respondent_id,h1n1_vaccine,seasonal_vaccine
26776,0.5,0.42857142857142855
26777,0.2,0.8571428571428571
26778,0.04,0.42857142857142855
26779,0.32,0.7142857142857143
26780,0.22,1.0
26781,0.28,0.2857142857142857
26782,0.1,0.42857142857142855
26783,0.0,0.42857142857142855
26784,0.16,0.8571428571428571
26785,0.38,0.7142857142857143
26786,0.04,0.14285714285714285
26787,0.04,0.7142857142857143
26788,0.14,0.8571428571428571
26789,0.02,0.2857142857142857
26790,0.0,0.14285714285714285
26791,0.1,0.0
26792,0.08,0.5714285714285714
26793,0.08,1.0
26794,0.44,1.0
26795,0.16,0.8571428571428571
26796,0.0,0.0
26797,0.3,0.42857142857142855
26798,0.36,0.14285714285714285
26799,0.28,0.42857142857142855
26800,0.12,0.8571428571428571
26801,0.18,0.5714285714285714
26802,0.08,0.2857142857142857
26803,0.1,0.14285714285714285
26804,0.06,0.14285714285714285
26805,0.04,0.0
26806,0.02,1.0
26807,0.32,0.7142857142857143
26808,0.04,0.14285714285714285
26809,0.54,0.2857142857142857
26810,0.08,0.0
26811,0.06,0.14285714285714285
26812,0.24,0.8571428571428571
26813,0.46,0.5714285714285714
26814,0.04,0.8571428571428571
26815,0.0,0.0
26816,0.2,0.2857142857142857
26817,0.0,0.42857142857142855
26818,0.18,0.2857142857142857
26819,0.24,0.42857142857142855
26820,0.12,0.0
26821,0.1,0.0
26822,0.06,0.7142857142857143
26823,0.4,0.14285714285714285
26824,0.04,0.7142857142857143
26825,0.42,0.42857142857142855
26826,0.0,1.0
26827,0.08,0.42857142857142855
26828,0.04,0.42857142857142855
26829,0.76,1.0
26830,0.04,0.8571428571428571
26831,0.24,0.8571428571428571
26832,0.08,0.8571428571428571
26833,0.12,0.7142857142857143
26834,0.2,0.7142857142857143
26835,0.36,0.8571428571428571
26836,0.32,0.7142857142857143
26837,0.3,0.14285714285714285
26838,0.08,0.5714285714285714
26839,0.18,0.2857142857142857
26840,0.02,0.0
26841,0.44,0.5714285714285714
26842,0.1,0.14285714285714285
26843,0.04,0.0
26844,0.0,0.14285714285714285
26845,0.02,0.7142857142857143
26846,0.0,1.0
26847,0.38,0.14285714285714285
26848,0.04,0.8571428571428571
26849,0.28,0.5714285714285714
26850,0.66,0.7142857142857143
26851,0.04,0.0
26852,0.06,0.14285714285714285
26853,0.14,0.42857142857142855
26854,0.02,0.0
26855,0.38,1.0
26856,0.16,0.0
26857,0.36,0.42857142857142855
26858,0.1,0.2857142857142857
26859,0.0,0.14285714285714285
26860,0.22,0.14285714285714285
26861,0.04,0.14285714285714285
26862,0.0,0.5714285714285714
26863,0.1,0.5714285714285714
26864,0.42,0.14285714285714285
26865,0.14,0.14285714285714285
26866,0.1,0.5714285714285714
26867,0.24,0.0
26868,0.76,0.8571428571428571
26869,0.02,0.14285714285714285
26870,0.82,1.0
26871,0.02,0.0
26872,0.1,0.42857142857142855
26873,0.18,0.7142857142857143
26874,0.04,0.42857142857142855
26875,0.32,0.8571428571428571
26876,0.16,0.0
26877,0.22,0.0
26878,0.16,0.2857142857142857
26879,0.02,0.0
26880,0.18,0.14285714285714285
26881,0.02,0.0
26882,0.06,0.2857142857142857
26883,0.12,0.2857142857142857
26884,0.14,0.14285714285714285
26885,0.12,0.5714285714285714
26886,0.06,0.8571428571428571
26887,0.62,0.8571428571428571
26888,0.9,1.0
26889,0.0,0.2857142857142857
26890,0.14,0.2857142857142857
26891,0.76,0.8571428571428571
26892,0.1,0.7142857142857143
26893,0.02,0.14285714285714285
26894,0.24,0.42857142857142855
26895,0.18,1.0
26896,0.1,0.0
26897,0.06,0.42857142857142855
26898,0.18,0.2857142857142857
26899,0.02,0.0
26900,0.06,0.2857142857142857
26901,0.1,0.2857142857142857
26902,0.04,0.8571428571428571
26903,0.22,0.2857142857142857
26904,0.14,0.2857142857142857
26905,0.32,0.7142857142857143
26906,0.02,0.42857142857142855
26907,0.02,0.42857142857142855
26908,0.04,0.5714285714285714
26909,0.24,0.14285714285714285
26910,0.14,0.42857142857142855
26911,0.04,0.0
26912,0.4,0.7142857142857143
26913,0.64,0.7142857142857143
26914,0.0,0.14285714285714285
26915,0.2,0.7142857142857143
26916,0.0,0.14285714285714285
26917,0.06,0.42857142857142855
26918,0.92,1.0
26919,0.06,0.5714285714285714
26920,0.0,0.0
26921,0.02,1.0
26922,0.02,0.8571428571428571
26923,0.34,1.0
26924,0.88,0.8571428571428571
26925,0.36,0.8571428571428571
26926,0.6,0.0
26927,0.42,0.42857142857142855
26928,0.1,0.2857142857142857
26929,0.22,0.14285714285714285
26930,0.7,0.8571428571428571
26931,0.14,0.42857142857142855
26932,0.14,1.0
26933,0.04,0.7142857142857143
26934,0.3,0.7142857142857143
26935,0.12,0.7142857142857143
26936,0.4,0.2857142857142857
26937,0.26,1.0
26938,0.0,0.0
26939,0.06,0.0
26940,0.18,0.14285714285714285
26941,0.18,0.14285714285714285
26942,0.64,0.8571428571428571
26943,0.1,0.8571428571428571
26944,0.04,0.0
26945,0.02,0.42857142857142855
26946,0.14,0.7142857142857143
26947,0.28,0.5714285714285714
26948,0.02,0.14285714285714285
26949,0.04,0.0
26950,0.16,0.5714285714285714
26951,0.1,0.14285714285714285
26952,0.92,0.8571428571428571
26953,0.48,0.8571428571428571
26954,0.0,0.0
26955,0.1,0.8571428571428571
26956,0.12,0.2857142857142857
26957,0.06,1.0
26958,0.14,0.7142857142857143
26959,0.14,0.14285714285714285
26960,0.04,0.0
26961,0.26,0.42857142857142855
26962,0.14,0.8571428571428571
26963,0.18,0.5714285714285714
26964,0.04,0.2857142857142857
26965,0.42,0.5714285714285714
26966,0.1,0.14285714285714285
26967,0.24,0.42857142857142855
26968,0.08,0.8571428571428571
26969,0.04,0.42857142857142855
26970,0.64,0.42857142857142855
26971,0.04,0.0
26972,0.12,0.0
26973,0.12,0.0
26974,0.24,0.0
26975,0.06,0.7142857142857143
26976,0.92,0.5714285714285714
26977,0.08,0.2857142857142857
26978,0.04,0.8571428571428571
26979,0.7,0.7142857142857143
26980,0.08,0.14285714285714285
26981,0.04,0.2857142857142857
26982,0.64,0.5714285714285714
26983,0.22,0.2857142857142857
26984,0.04,0.14285714285714285
26985,0.04,0.0
26986,0.06,0.14285714285714285
26987,0.04,0.42857142857142855
26988,0.0,0.0
26989,0.34,0.7142857142857143
26990,0.04,0.0
26991,0.18,0.0
26992,0.34,0.42857142857142855
26993,0.08,1.0
26994,0.16,0.5714285714285714
26995,0.14,0.2857142857142857
26996,0.2,0.42857142857142855
26997,0.04,0.14285714285714285
26998,0.08,0.0
26999,0.16,0.5714285714285714
27000,0.02,0.0
27001,0.08,1.0
27002,0.08,0.2857142857142857
27003,0.0,0.14285714285714285
27004,0.4,0.0
27005,0.4,1.0
27006,0.64,0.7142857142857143
27007,0.0,0.0
27008,0.14,0.2857142857142857
27009,0.04,0.2857142857142857
27010,0.0,0.0
27011,0.0,0.2857142857142857
27012,0.34,0.42857142857142855
27013,0.1,0.14285714285714285
27014,0.06,0.5714285714285714
27015,0.34,0.2857142857142857
27016,0.06,0.5714285714285714
27017,0.64,0.7142857142857143
27018,0.0,0.14285714285714285
27019,0.96,0.8571428571428571
27020,0.32,0.5714285714285714
27021,0.28,0.14285714285714285
27022,0.0,0.7142857142857143
27023,0.12,0.2857142857142857
27024,0.04,0.2857142857142857
27025,0.22,0.42857142857142855
27026,0.02,0.5714285714285714
27027,0.0,0.5714285714285714
27028,0.52,1.0
27029,0.14,0.14285714285714285
27030,0.3,0.2857142857142857
27031,0.3,0.8571428571428571
27032,0.14,0.5714285714285714
27033,0.44,0.7142857142857143
27034,0.02,0.8571428571428571
27035,0.12,0.14285714285714285
27036,0.34,0.42857142857142855
27037,0.58,0.8571428571428571
27038,0.0,0.14285714285714285
27039,0.48,0.8571428571428571
27040,0.08,0.14285714285714285
27041,0.02,0.5714285714285714
27042,0.04,0.5714285714285714
27043,0.4,0.5714285714285714
27044,0.02,0.14285714285714285
27045,0.0,0.5714285714285714
27046,0.04,0.14285714285714285
27047,0.54,0.14285714285714285
27048,0.16,0.7142857142857143
27049,0.36,0.7142857142857143
27050,0.14,0.7142857142857143
27051,0.12,0.0
27052,0.02,0.2857142857142857
27053,0.82,0.7142857142857143
27054,0.04,0.0
27055,0.1,0.8571428571428571
27056,0.26,0.2857142857142857
27057,0.04,0.0
27058,0.88,0.7142857142857143
27059,0.1,0.14285714285714285
27060,0.06,0.2857142857142857
27061,0.02,0.2857142857142857
27062,0.14,0.42857142857142855
27063,0.04,0.42857142857142855
27064,0.16,0.5714285714285714
27065,0.18,0.5714285714285714
27066,0.16,0.42857142857142855
27067,0.72,1.0
27068,0.48,1.0
27069,0.74,0.7142857142857143
27070,0.06,0.0
27071,0.08,0.14285714285714285
27072,0.22,0.2857142857142857
27073,0.1,0.8571428571428571
27074,0.06,0.42857142857142855
27075,0.4,0.7142857142857143
27076,0.62,1.0
27077,0.06,0.0
27078,0.08,0.8571428571428571
27079,0.16,0.7142857142857143
27080,0.14,0.14285714285714285
27081,0.1,0.7142857142857143
27082,0.32,0.14285714285714285
27083,0.1,0.2857142857142857
27084,0.7,0.5714285714285714
27085,0.0,0.0
27086,0.02,0.2857142857142857
27087,0.08,0.42857142857142855
27088,0.36,0.42857142857142855
27089,0.14,0.14285714285714285
27090,0.36,0.5714285714285714
27091,0.46,0.5714285714285714
27092,0.26,0.2857142857142857
27093,0.18,0.42857142857142855
27094,0.02,0.2857142857142857
27095,0.1,0.7142857142857143
27096,0.1,0.14285714285714285
27097,0.42,0.7142857142857143
27098,0.64,0.7142857142857143
27099,0.3,0.2857142857142857
27100,0.18,0.5714285714285714
27101,0.08,0.5714285714285714
27102,0.1,0.2857142857142857
27103,0.12,0.0
27104,0.24,0.5714285714285714
27105,0.18,0.42857142857142855
27106,0.34,0.8571428571428571
27107,0.52,0.5714285714285714
27108,0.32,0.2857142857142857
27109,0.08,0.14285714285714285
27110,0.06,0.14285714285714285
27111,0.04,0.5714285714285714
27112,0.5,0.8571428571428571
27113,0.04,0.14285714285714285
27114,0.02,0.14285714285714285
27115,0.54,1.0
27116,0.12,0.8571428571428571
27117,0.0,0.2857142857142857
27118,0.04,0.7142857142857143
27119,0.1,0.0
27120,0.28,0.5714285714285714
27121,0.02,0.8571428571428571
27122,0.04,0.42857142857142855
27123,0.1,0.2857142857142857
27124,0.04,0.2857142857142857
27125,0.02,0.14285714285714285
27126,0.28,0.42857142857142855
27127,0.02,0.14285714285714285
27128,0.14,0.8571428571428571
27129,0.2,0.2857142857142857
27130,0.12,0.14285714285714285
27131,0.14,0.14285714285714285
27132,0.38,0.8571428571428571
27133,0.06,0.14285714285714285
27134,0.8,1.0
27135,0.02,0.42857142857142855
27136,0.08,0.42857142857142855
27137,0.1,0.2857142857142857
27138,0.24,0.5714285714285714
27139,0.04,0.0
27140,0.94,1.0
27141,0.68,0.8571428571428571
27142,0.04,0.14285714285714285
27143,0.36,0.14285714285714285
27144,0.02,0.14285714285714285
27145,0.7,0.42857142857142855
27146,0.12,1.0
27147,0.12,0.42857142857142855
27148,0.2,0.2857142857142857
27149,0.18,0.14285714285714285
27150,0.22,0.8571428571428571
27151,0.24,1.0
27152,0.06,0.14285714285714285
27153,0.36,0.8571428571428571
27154,0.66,1.0
27155,0.12,0.5714285714285714
27156,0.02,0.0
27157,0.04,0.42857142857142855
27158,0.04,0.5714285714285714
27159,0.04,0.14285714285714285
27160,0.14,0.5714285714285714
27161,0.42,0.0
27162,0.02,0.42857142857142855
27163,0.56,0.7142857142857143
27164,0.12,0.2857142857142857
27165,0.48,0.7142857142857143
27166,0.48,0.2857142857142857
27167,0.12,0.42857142857142855
27168,0.18,0.8571428571428571
27169,0.66,0.5714285714285714
27170,0.54,1.0
27171,0.06,0.14285714285714285
27172,0.04,0.8571428571428571
27173,0.3,0.42857142857142855
27174,0.14,0.14285714285714285
27175,0.02,0.0
27176,0.76,0.8571428571428571
27177,0.76,0.8571428571428571
27178,0.0,0.2857142857142857
27179,0.16,0.7142857142857143
27180,0.1,0.0
27181,0.1,0.5714285714285714
27182,0.3,1.0
27183,0.02,0.2857142857142857
27184,0.16,0.14285714285714285
27185,0.32,1.0
27186,0.22,0.7142857142857143
27187,0.14,0.2857142857142857
27188,0.22,0.5714285714285714
27189,0.16,0.2857142857142857
27190,0.4,0.7142857142857143
27191,0.14,0.8571428571428571
27192,0.28,0.8571428571428571
27193,0.08,0.0
27194,0.28,0.2857142857142857
27195,0.04,0.2857142857142857
27196,0.08,0.0
27197,0.16,0.8571428571428571
27198,0.66,0.7142857142857143
27199,0.06,0.0
27200,0.2,0.42857142857142855
27201,0.42,0.7142857142857143
27202,0.14,0.2857142857142857
27203,0.04,0.14285714285714285
27204,0.04,0.0
27205,0.14,0.42857142857142855
27206,0.4,0.5714285714285714
27207,0.3,0.14285714285714285
27208,0.68,0.7142857142857143
27209,0.16,0.2857142857142857
27210,0.1,0.5714285714285714
27211,0.12,0.2857142857142857
27212,0.28,0.8571428571428571
27213,0.38,0.7142857142857143
27214,0.04,0.2857142857142857
27215,0.06,0.7142857142857143
27216,0.2,0.7142857142857143
27217,0.04,0.0
27218,0.58,0.7142857142857143
27219,0.6,0.8571428571428571
27220,0.44,0.42857142857142855
27221,0.04,0.8571428571428571
27222,0.1,0.42857142857142855
27223,0.04,0.8571428571428571
27224,0.08,1.0
27225,0.32,0.2857142857142857
27226,0.1,0.14285714285714285
27227,0.14,0.14285714285714285
27228,0.62,0.7142857142857143
27229,0.48,0.7142857142857143
27230,0.22,1.0
27231,0.48,0.8571428571428571
27232,0.04,0.5714285714285714
27233,0.4,0.5714285714285714
27234,0.0,0.0
27235,0.8,0.8571428571428571
27236,0.08,1.0
27237,0.86,1.0
27238,0.58,0.8571428571428571
27239,0.24,0.0
27240,0.04,0.2857142857142857
27241,0.12,0.0
27242,0.22,0.7142857142857143
27243,0.06,0.14285714285714285
27244,0.02,0.14285714285714285
27245,0.1,0.42857142857142855
27246,0.72,1.0
27247,0.18,1.0
27248,0.26,0.5714285714285714
27249,0.06,0.5714285714285714
27250,0.08,0.0
27251,0.16,0.5714285714285714
27252,0.24,0.14285714285714285
27253,0.02,0.42857142857142855
27254,0.94,1.0
27255,0.14,0.14285714285714285
27256,0.66,0.8571428571428571
27257,0.22,0.5714285714285714
27258,0.26,0.42857142857142855
27259,0.5,0.8571428571428571
27260,0.18,0.14285714285714285
27261,0.18,0.8571428571428571
27262,0.06,0.5714285714285714
27263,0.14,0.2857142857142857
27264,0.08,0.2857142857142857
27265,0.12,0.2857142857142857
27266,0.18,0.14285714285714285
27267,0.08,0.5714285714285714
27268,0.18,0.0
27269,0.66,0.5714285714285714
27270,0.04,0.42857142857142855
27271,0.02,0.14285714285714285
27272,0.06,0.2857142857142857
27273,0.2,0.0
27274,0.18,0.42857142857142855
27275,0.28,0.2857142857142857
27276,0.02,0.14285714285714285
27277,0.14,0.5714285714285714
27278,0.12,0.42857142857142855
27279,0.02,0.0
27280,0.62,0.42857142857142855
27281,0.08,0.42857142857142855
27282,0.12,1.0
27283,0.08,0.14285714285714285
27284,0.32,0.5714285714285714
27285,0.0,0.42857142857142855
27286,0.1,0.7142857142857143
27287,0.22,0.7142857142857143
27288,0.6,0.7142857142857143
27289,0.16,0.5714285714285714
27290,0.02,0.0
27291,0.54,0.5714285714285714
27292,0.08,0.42857142857142855
27293,0.04,1.0
27294,0.04,0.14285714285714285
27295,0.46,0.8571428571428571
27296,0.16,0.5714285714285714
27297,0.18,0.7142857142857143
27298,0.02,0.5714285714285714
27299,0.24,0.2857142857142857
27300,0.14,0.8571428571428571
27301,0.0,0.0
27302,0.06,0.5714285714285714
27303,0.16,0.0
27304,0.06,1.0
27305,0.06,0.0
27306,0.24,0.5714285714285714
27307,0.74,0.8571428571428571
27308,0.18,0.14285714285714285
27309,0.78,1.0
27310,0.04,0.42857142857142855
27311,0.12,0.14285714285714285
27312,0.2,0.5714285714285714
27313,0.06,0.14285714285714285
27314,0.0,0.0
27315,0.04,0.14285714285714285
27316,0.26,0.5714285714285714
27317,0.16,0.2857142857142857
27318,0.24,0.42857142857142855
27319,0.28,0.8571428571428571
27320,0.12,0.5714285714285714
27321,0.04,0.7142857142857143
27322,0.34,0.2857142857142857
27323,0.08,0.7142857142857143
27324,0.24,0.8571428571428571
27325,0.86,1.0
27326,0.04,0.7142857142857143
27327,0.34,0.0
27328,0.34,0.42857142857142855
27329,0.12,0.2857142857142857
27330,0.08,0.5714285714285714
27331,0.12,0.14285714285714285
27332,0.1,0.8571428571428571
27333,0.8,1.0
27334,0.02,0.0
27335,0.18,0.14285714285714285
27336,0.08,0.0
27337,0.24,0.8571428571428571
27338,0.28,0.5714285714285714
27339,0.2,0.42857142857142855
27340,0.02,0.0
27341,0.18,0.8571428571428571
27342,0.34,0.42857142857142855
27343,0.02,0.14285714285714285
27344,0.5,0.2857142857142857
27345,0.06,0.14285714285714285
27346,0.36,0.7142857142857143
27347,0.8,0.8571428571428571
27348,0.04,0.0
27349,0.12,0.14285714285714285
27350,0.12,0.5714285714285714
27351,0.48,0.8571428571428571
27352,0.12,0.2857142857142857
27353,0.06,0.14285714285714285
27354,0.4,0.42857142857142855
27355,0.24,0.42857142857142855
27356,0.48,0.7142857142857143
27357,0.04,0.2857142857142857
27358,0.38,0.7142857142857143
27359,0.34,0.8571428571428571
27360,0.24,0.5714285714285714
27361,0.04,0.7142857142857143
27362,0.28,0.5714285714285714
27363,0.06,0.14285714285714285
27364,0.04,0.42857142857142855
27365,0.34,0.5714285714285714
27366,0.16,0.8571428571428571
27367,0.34,0.7142857142857143
27368,0.02,0.7142857142857143
27369,0.0,0.14285714285714285
27370,0.06,0.7142857142857143
27371,0.28,0.0
27372,0.02,0.14285714285714285
27373,0.86,0.5714285714285714
27374,0.0,0.0
27375,0.04,0.7142857142857143
27376,0.44,0.42857142857142855
27377,0.22,0.5714285714285714
27378,0.06,0.14285714285714285
27379,0.08,0.2857142857142857
27380,0.28,0.7142857142857143
27381,0.04,0.42857142857142855
27382,0.1,0.8571428571428571
27383,0.02,0.2857142857142857
27384,0.04,0.42857142857142855
27385,0.04,1.0
27386,0.1,0.8571428571428571
27387,0.44,0.5714285714285714
27388,0.08,0.5714285714285714
27389,0.12,0.42857142857142855
27390,0.0,0.0
27391,0.24,0.5714285714285714
27392,0.74,0.7142857142857143
27393,0.02,0.0
27394,0.06,0.2857142857142857
27395,0.48,0.7142857142857143
27396,0.12,0.0
27397,0.78,0.8571428571428571
27398,0.06,0.8571428571428571
27399,0.36,0.5714285714285714
27400,0.08,0.7142857142857143
27401,0.2,0.42857142857142855
27402,0.3,0.42857142857142855
27403,0.0,0.14285714285714285
27404,0.34,0.2857142857142857
27405,0.78,0.7142857142857143
27406,0.0,0.42857142857142855
27407,0.1,0.14285714285714285
27408,0.26,0.5714285714285714
27409,0.78,0.8571428571428571
27410,0.0,0.0
27411,0.06,0.2857142857142857
27412,0.22,0.2857142857142857
27413,0.16,0.5714285714285714
27414,0.64,0.8571428571428571
27415,0.04,0.2857142857142857
27416,0.12,0.2857142857142857
27417,0.48,0.2857142857142857
27418,0.3,0.2857142857142857
27419,0.66,1.0
27420,0.04,0.0
27421,0.26,0.42857142857142855
27422,0.26,1.0
27423,0.12,0.14285714285714285
27424,0.12,0.42857142857142855
27425,0.2,0.7142857142857143
27426,0.2,0.2857142857142857
27427,0.04,0.2857142857142857
27428,0.04,0.14285714285714285
27429,0.44,0.2857142857142857
27430,0.08,0.5714285714285714
27431,0.04,0.42857142857142855
27432,0.42,0.42857142857142855
27433,0.06,1.0
27434,0.04,0.0
27435,0.28,0.14285714285714285
27436,0.1,0.2857142857142857
27437,0.06,0.0
27438,0.08,0.14285714285714285
27439,0.34,0.5714285714285714
27440,0.24,0.14285714285714285
27441,0.78,0.5714285714285714
27442,0.5,0.7142857142857143
27443,0.0,0.14285714285714285
27444,0.06,0.2857142857142857
27445,0.08,0.0
27446,0.28,0.14285714285714285
27447,0.1,0.42857142857142855
27448,0.1,0.7142857142857143
27449,0.18,0.7142857142857143
27450,0.18,0.8571428571428571
27451,0.06,0.14285714285714285
27452,0.16,0.2857142857142857
27453,0.08,1.0
27454,0.1,0.42857142857142855
27455,0.18,0.2857142857142857
27456,0.16,0.42857142857142855
27457,0.02,0.42857142857142855
27458,0.06,0.2857142857142857
27459,0.02,0.2857142857142857
27460,0.76,0.7142857142857143
27461,0.14,0.0
27462,0.12,0.2857142857142857
27463,0.06,0.0
27464,0.54,0.5714285714285714
27465,0.8,1.0
27466,0.06,0.0
27467,0.02,0.0
27468,0.18,0.2857142857142857
27469,0.18,0.5714285714285714
27470,0.56,0.7142857142857143
27471,0.2,0.8571428571428571
27472,0.36,0.5714285714285714
27473,0.14,0.2857142857142857
27474,0.24,0.0
27475,0.02,0.14285714285714285
27476,0.16,0.7142857142857143
27477,0.02,0.14285714285714285
27478,0.06,0.7142857142857143
27479,0.06,0.14285714285714285
27480,0.14,0.7142857142857143
27481,0.68,0.42857142857142855
27482,0.34,0.42857142857142855
27483,0.8,0.7142857142857143
27484,0.12,0.8571428571428571
27485,0.0,0.5714285714285714
27486,0.28,0.42857142857142855
27487,0.24,0.8571428571428571
27488,0.74,0.7142857142857143
27489,0.86,0.7142857142857143
27490,0.12,0.2857142857142857
27491,0.24,0.5714285714285714
27492,0.0,0.2857142857142857
27493,0.2,0.7142857142857143
27494,0.24,0.8571428571428571
27495,0.08,0.2857142857142857
27496,0.0,0.14285714285714285
27497,0.16,0.0
27498,0.16,0.8571428571428571
27499,0.02,1.0
27500,0.22,1.0
27501,0.14,0.2857142857142857
27502,0.12,0.42857142857142855
27503,0.14,0.8571428571428571
27504,0.02,0.14285714285714285
27505,0.02,0.0
27506,0.14,0.7142857142857143
27507,0.1,0.0
27508,0.52,0.42857142857142855
27509,0.04,0.8571428571428571
27510,0.52,0.2857142857142857
27511,0.3,0.42857142857142855
27512,0.06,0.14285714285714285
27513,0.24,0.14285714285714285
27514,0.18,0.5714285714285714
27515,0.58,0.2857142857142857
27516,0.54,0.8571428571428571
27517,0.06,0.14285714285714285
27518,0.72,0.8571428571428571
27519,0.02,0.2857142857142857
27520,0.02,0.14285714285714285
27521,0.02,0.14285714285714285
27522,0.2,0.2857142857142857
27523,0.02,0.0
27524,0.16,0.2857142857142857
27525,0.08,0.2857142857142857
27526,0.12,0.5714285714285714
27527,0.0,1.0
27528,0.5,0.8571428571428571
27529,0.14,0.5714285714285714
27530,0.02,0.0
27531,0.08,0.14285714285714285
27532,0.02,1.0
27533,0.4,0.2857142857142857
27534,0.16,0.0
27535,0.0,0.5714285714285714
27536,0.36,0.14285714285714285
27537,0.58,0.7142857142857143
27538,0.3,0.42857142857142855
27539,0.18,0.42857142857142855
27540,0.38,0.2857142857142857
27541,0.68,1.0
27542,0.02,0.14285714285714285
27543,0.82,0.7142857142857143
27544,0.28,0.14285714285714285
27545,0.24,0.14285714285714285
27546,0.5,0.14285714285714285
27547,0.16,0.2857142857142857
27548,0.12,1.0
27549,0.08,1.0
27550,0.06,0.42857142857142855
27551,0.1,0.2857142857142857
27552,0.02,1.0
27553,0.06,0.2857142857142857
27554,0.38,0.2857142857142857
27555,0.02,0.2857142857142857
27556,0.18,0.5714285714285714
27557,0.32,1.0
27558,0.02,0.14285714285714285
27559,0.26,0.7142857142857143
27560,0.36,0.7142857142857143
27561,0.6,0.7142857142857143
27562,0.28,0.7142857142857143
27563,0.18,0.5714285714285714
27564,0.2,0.2857142857142857
27565,0.08,0.14285714285714285
27566,0.36,0.2857142857142857
27567,0.18,0.42857142857142855
27568,0.36,1.0
27569,0.3,0.2857142857142857
27570,0.3,0.7142857142857143
27571,0.06,0.0
27572,0.0,0.0
27573,0.14,0.2857142857142857
27574,0.14,0.7142857142857143
27575,0.02,0.42857142857142855
27576,0.04,0.14285714285714285
27577,0.24,0.5714285714285714
27578,0.32,0.14285714285714285
27579,0.1,0.7142857142857143
27580,0.1,0.8571428571428571
27581,0.14,0.0
27582,0.02,0.14285714285714285
27583,0.04,0.2857142857142857
27584,0.56,0.2857142857142857
27585,0.02,0.42857142857142855
27586,0.5,0.8571428571428571
27587,0.04,0.42857142857142855
27588,0.28,0.14285714285714285
27589,0.18,0.14285714285714285
27590,0.2,0.5714285714285714
27591,0.2,0.7142857142857143
27592,0.02,0.0
27593,0.2,0.2857142857142857
27594,0.04,0.42857142857142855
27595,0.1,0.14285714285714285
27596,0.22,0.5714285714285714
27597,0.22,0.14285714285714285
27598,0.18,0.42857142857142855
27599,0.3,0.7142857142857143
27600,0.12,0.42857142857142855
27601,0.18,0.5714285714285714
27602,0.88,1.0
27603,0.08,0.14285714285714285
27604,0.06,0.5714285714285714
27605,0.44,0.7142857142857143
27606,0.24,0.42857142857142855
27607,0.34,0.7142857142857143
27608,0.3,0.5714285714285714
27609,0.14,0.8571428571428571
27610,0.32,0.7142857142857143
27611,0.48,0.0
27612,0.0,0.8571428571428571
27613,0.86,1.0
27614,0.08,0.2857142857142857
27615,0.22,1.0
27616,0.06,0.14285714285714285
27617,0.28,0.14285714285714285
27618,0.34,0.5714285714285714
27619,0.42,0.42857142857142855
27620,0.28,0.42857142857142855
27621,0.18,0.14285714285714285
27622,0.82,1.0
27623,0.04,0.7142857142857143
27624,0.18,0.8571428571428571
27625,0.0,0.5714285714285714
27626,0.08,0.2857142857142857
27627,0.82,0.8571428571428571
27628,0.04,0.42857142857142855
27629,0.06,0.14285714285714285
27630,0.4,0.8571428571428571
27631,0.1,0.0
27632,0.04,0.42857142857142855
27633,0.46,0.7142857142857143
