respondent_id,h1n1_vaccine,seasonal_vaccine
26838,0.12912967578004456,0.4531711637973786
26839,0.05861842397843245,0.4641166627407074
26840,0.06759175185471555,0.1220552995800972
26841,0.5119371753277846,0.8145632147789001
26842,0.08469988885920902,0.1651279628276825
26843,0.03412600894426067,0.040830932557582855
26844,0.02395888543003236,0.3840825259685517
26845,0.02546176825491231,0.7452720403671265
26846,0.03764645471169783,0.8680773973464966
26847,0.3865154056299829,0.1690429449081421
26848,0.017065773504650782,0.7811317443847656
26849,0.4496964281819395,0.6678612232208252
26850,0.6589864015029899,0.59442138671875
26851,0.04285947707524945,0.06576602160930634
26852,0.026120198812210425,0.05644505098462105
26853,0.2692727525218219,0.4185255169868469
26854,0.010942575667561336,0.09695902466773987
26855,0.3423153752978567,0.8473142981529236
26856,0.06340584040167352,0.028554268181324005
26857,0.5584579028306044,0.2396314144134521
26858,0.12226446799862413,0.639588475227356
26859,0.022749236064332358,0.103414349257946
26860,0.14458885406041772,0.11703965067863464
26861,0.02227473802862424,0.0563126727938652
26862,0.02194154870422224,0.21972423791885376
26863,0.06939603295089365,0.42206066846847534
26864,0.2901052379585743,0.3687164485454559
26865,0.02113569615473836,0.03803546726703644
26866,0.05217646497582683,0.6108242273330688
26867,0.15674165699728085,0.1681169718503952
26868,0.902214149456688,0.9453458786010742
26869,0.027182147199824574,0.2263126075267792
26870,0.7428929910499101,0.9073135256767272
26871,0.0263319779578163,0.042916685342788696
26872,0.0566087607984242,0.22150835394859314
26873,0.05722263976058008,0.6974589228630066
26874,0.0680035959696862,0.09610076248645782
26875,0.3879127577097228,0.8646694421768188
26876,0.05955659759315213,0.03728989511728287
26877,0.13769352365113852,0.08224259316921234
26878,0.12234123534296555,0.1792837679386139
26879,0.005737162489362149,0.04498615488409996
26880,0.09114101628801692,0.1273411363363266
26881,0.0195655165806436,0.07108758389949799
26882,0.025178066034960717,0.04819225147366524
26883,0.07374437709964761,0.1860141009092331
26884,0.23400562481718076,0.23117728531360626
26885,0.2876606932600291,0.7336522936820984
26886,0.06558112988930985,0.8393217325210571
26887,0.7008978572472163,0.901707649230957
26888,0.9474091375778108,0.9871913194656372
26889,0.010538856726937676,0.08506723493337631
26890,0.06482312024388323,0.2350961118936539
26891,0.7251951210041553,0.8375837206840515
26892,0.05043827260965213,0.6827554106712341
26893,0.035928837528290195,0.07837319374084473
26894,0.2712442545712427,0.2385755330324173
26895,0.02643162935841541,0.8729375004768372
26896,0.04367631350262778,0.05546926334500313
26897,0.048739191502119986,0.5628126859664917
26898,0.12853444600578814,0.5731635689735413
26899,0.013649694647939446,0.03547235578298569
26900,0.09977551034360872,0.2091810405254364
26901,0.031956266913487734,0.4102744162082672
26902,0.09924154376463852,0.9077082872390748
26903,0.16970446574775472,0.05585799366235733
26904,0.07635879564990349,0.367561399936676
26905,0.30629973720052955,0.8464059829711914
26906,0.01870177003585526,0.2747213840484619
26907,0.007489755042339325,0.5355011820793152
26908,0.04464134477245312,0.8295969963073729
26909,0.10371951631221933,0.12308992445468905
26910,0.04665231767219245,0.22493910789489746
26911,0.04992440579680037,0.08664257824420929
26912,0.5337715393350166,0.9335231184959412
26913,0.6069328497987083,0.8123124241828918
26914,0.0243845674438394,0.11886873096227644
26915,0.06399092571982819,0.5230143666267395
26916,0.01977751735756678,0.29402607679367065
26917,0.013840847816132696,0.02884408086538315
26918,0.944451845211362,0.971649169921875
26919,0.045151976171218834,0.3913450539112091
26920,0.013648053278376116,0.07887297123670578
26921,0.1487582080509434,0.9427139163017272
26922,0.02545857227042341,0.7458505630493164
26923,0.20495659562559024,0.6119740009307861
26924,0.9208679888817936,0.9777211546897888
26925,0.17068194724729244,0.8269268274307251
26926,0.6257562777530383,0.5724010467529297
26927,0.5185819803812302,0.738763153553009
26928,0.06450741630146427,0.564533531665802
26929,0.09009589258775767,0.21957947313785556
26930,0.6868046602033662,0.9000959396362305
26931,0.2064434570849343,0.3441772758960724
26932,0.1244908265991508,0.9575704336166382
26933,0.01835723042021176,0.4801285266876221
26934,0.2872191214382903,0.5808615684509277
26935,0.08394781891044609,0.4240391850471497
26936,0.32759023675818016,0.1491890847682953
26937,0.1489697653837602,0.8085654973983765
26938,0.03178304411588916,0.044742420315742486
26939,0.10808911477796562,0.1021217554807663
26940,0.061707990531833935,0.12233975529670715
26941,0.13332847542601364,0.4510632753372192
26942,0.6869220159159469,0.8709505200386047
26943,0.0841386782356739,0.5394322276115417
26944,0.0338304715538956,0.13441583514213562
26945,0.03622996362285237,0.5885856747627258
26946,0.06293691631876681,0.6678140759468079
26947,0.3200222834021064,0.5936431288719177
26948,0.026148332030263653,0.04426112025976181
26949,0.022975187023357043,0.05015520006418228
26950,0.043858833325665765,0.5120222568511963
26951,0.08938551959270365,0.29308557510375977
26952,0.8867593783827852,0.9641198515892028
26953,0.4218156700433629,0.9413606524467468
26954,0.007833821367092611,0.07192065566778183
26955,0.0631648790485956,0.7409816980361938
26956,0.15367516184387986,0.2298134714365005
26957,0.03937444760796974,0.9633017778396606
26958,0.04936376592347277,0.7099363207817078
26959,0.05809347103600945,0.21744385361671448
26960,0.018946445623248,0.0326995775103569
26961,0.264494987114058,0.4699392318725586
26962,0.14478274397137106,0.9225581288337708
26963,0.056692151419038016,0.2579317688941956
26964,0.0727130499137358,0.1735886037349701
26965,0.5470580849197307,0.9034685492515564
26966,0.037296080017965035,0.06247439607977868
26967,0.11948009129301285,0.537149965763092
26968,0.0682568087120902,0.881566047668457
26969,0.07228419485126776,0.11834361404180528
26970,0.7840979915338565,0.5537030100822449
26971,0.11202520718061773,0.19407621026039126
26972,0.01606418638771904,0.023447120562195774
26973,0.04946026999334878,0.15674719214439392
26974,0.2728177569710561,0.34494549036026
26975,0.2079399978775056,0.7777222394943237
26976,0.9258252527947256,0.5705188512802124
26977,0.12535863996409233,0.3876549303531647
26978,0.026246169914850608,0.8468605875968933
26979,0.6668981498095389,0.931023895740509
26980,0.04844669656072542,0.06471586227416992
26981,0.01775091049429153,0.3352624177932739
26982,0.8106471906071733,0.9082128405570984
26983,0.16745835017799668,0.4989179074764252
26984,0.01709584578431069,0.09892520308494568
26985,0.01441095865939796,0.07572606205940248
26986,0.05446326062898597,0.2398286610841751
26987,0.03209610767060092,0.12886369228363034
26988,0.013672047080978128,0.08470074087381363
26989,0.4785344627155208,0.8953449130058289
26990,0.008422865853866637,0.05585506558418274
26991,0.1301188331889868,0.47546002268791204
26992,0.3759766565922093,0.5473218560218811
26993,0.03880032722322703,0.840155303478241
26994,0.15067971630758814,0.2948906421661377
26995,0.02956148922119613,0.3295294344425201
26996,0.4682592654127426,0.384651243686676
26997,0.01575423895930719,0.05667292699217796
26998,0.03902876327200285,0.0295870378613472
26999,0.2501642616421241,0.4099422991275787
27000,0.036543140674728435,0.3072755038738251
27001,0.028259250022411506,0.8459986448287964
27002,0.025244726849386383,0.18903377652168274
27003,0.009018152044017529,0.03619887307286263
27004,0.1448980744985502,0.2877444326877594
27005,0.3713562499760206,0.946090281009674
27006,0.8267044627131658,0.8621687293052673
27007,0.013151483569014449,0.021978398784995083
27008,0.07910164057560187,0.0636288970708847
27009,0.09136070706074816,0.2643320560455322
27010,0.023224455131533338,0.08565039187669754
27011,0.032755785752032376,0.12413540482521054
27012,0.25625284648978325,0.6226117014884949
27013,0.13069579957530586,0.3878427147865296
27014,0.045134246285033854,0.2656978964805603
27015,0.12228912093089972,0.14859554171562195
27016,0.14831771847376765,0.19790177047252652
27017,0.608110079471569,0.8478278517723083
27018,0.027184321001850108,0.2340535372495651
27019,0.9200702255511071,0.9773592352867126
27020,0.27386785274813163,0.2619679570198059
27021,0.24878457779905305,0.6844407916069031
27022,0.0638662381613821,0.20111681520938876
27023,0.08397682898528783,0.17041951417922974
27024,0.051946971779079136,0.4220497608184815
27025,0.19604539283606007,0.068844273686409
27026,0.021993259278800283,0.3553912043571472
27027,0.03761656436337285,0.8797630071640015
27028,0.5323809616880081,0.9180837869644164
27029,0.15367142654383376,0.3903980255126953
27030,0.2576241973850733,0.16732624173164368
27031,0.3930801259912288,0.8811859488487244
27032,0.1674855748594949,0.562387228012085
27033,0.5684144880115575,0.7875334024429321
27034,0.01804619273471451,0.6666771173477173
27035,0.2670641447249288,0.3733474910259247
27036,0.2899036937362428,0.8712238669395447
27037,0.6617024565924551,0.6596335172653198
27038,0.009338048843248244,0.025251572951674458
27039,0.5207530752379681,0.8814506530761719
27040,0.10244475926871106,0.2527826130390167
27041,0.02736745775767416,0.7068818211555481
27042,0.029249934757689344,0.6235679984092712
27043,0.435678351252188,0.6960971355438232
27044,0.010063746603795215,0.035144757479429245
27045,0.038197643630039024,0.4786507487297058
27046,0.0408706942450048,0.12530334293842316
27047,0.5464363060578316,0.4520403146743774
27048,0.07093009860334337,0.4501933157444
27049,0.2550867883976907,0.9225894808769226
27050,0.06078913225303291,0.6425042748451233
27051,0.10101332964687458,0.3151076138019562
27052,0.02021289581455754,0.18306894600391388
27053,0.8969272702397648,0.9783888459205629
27054,0.04234937956064855,0.0804915651679039
27055,0.039305640340782634,0.8396761417388916
27056,0.06611673812814582,0.037614710628986366
27057,0.00979076744626726,0.015467336401343347
27058,0.9323226161950476,0.9422096014022828
27059,0.093259244859639,0.1177457720041275
27060,0.022257536198734062,0.3182847201824188
27061,0.018356243383199924,0.4325246512889862
27062,0.06407761356050863,0.4810124635696411
27063,0.0257850162772829,0.47842553257942205
27064,0.10660234484474047,0.4945620894432068
27065,0.11973319081117426,0.5136410593986511
27066,0.05986992095070475,0.5339897871017456
27067,0.6497212903174399,0.8712406158447266
27068,0.6502163014042857,0.870100200176239
27069,0.7755269438020079,0.9247069954872132
27070,0.01897771128524927,0.03270496428012848
27071,0.05178675839580923,0.0841786190867424
27072,0.14208877848449106,0.7490746974945068
27073,0.055269106263295266,0.935298502445221
27074,0.06932498897204843,0.192327544093132
27075,0.4532247927925706,0.8250877857208252
27076,0.7716615837769136,0.8765283823013306
27077,0.040357239995903085,0.09540998935699464
27078,0.12008181801337907,0.8489442467689514
27079,0.09722932935050883,0.8207946419715881
27080,0.12589018900719634,0.18690460920333865
27081,0.0800171423292308,0.8599482178688049
27082,0.15051644270027373,0.2848528325557709
27083,0.0834537541861605,0.2903363406658173
27084,0.9221201374282684,0.7141929864883423
27085,0.010171978486618471,0.02886317297816277
27086,0.015760407229500086,0.12442909181118013
27087,0.061359369868187075,0.24228717386722565
27088,0.3327381024042291,0.6678915023803711
27089,0.1708077506041089,0.2031865119934082
27090,0.38870568107799536,0.7451534271240234
27091,0.6764473299385053,0.3881291151046753
27092,0.1635733744541774,0.2098899483680725
27093,0.25668356320391605,0.2382674068212509
27094,0.020145352269040358,0.07659833878278732
27095,0.05864982188237607,0.5223278403282166
27096,0.06903395923422574,0.13222821056842804
27097,0.4022113216461952,0.6830067038536072
27098,0.6463555103527694,0.9037969708442688
27099,0.3214318139861112,0.6458694338798523
27100,0.07493925521435175,0.7146057486534119
27101,0.0699256022748923,0.6656641364097595
27102,0.15059142656814978,0.8722798228263855
27103,0.01308408604150752,0.02627469040453434
27104,0.3825275618983838,0.5034421682357788
27105,0.08988738566558838,0.4099740087985992
27106,0.8125078725530109,0.9265409708023072
27107,0.6103851908686221,0.851578950881958
27108,0.3738927660561732,0.3084009885787964
27109,0.06947329818352924,0.11608093231916428
27110,0.04029875584084777,0.25275975465774536
27111,0.07126279538716533,0.3454497158527374
27112,0.3936979063346103,0.569101870059967
27113,0.08443605367734792,0.11319966614246367
27114,0.10226114107426452,0.1995004415512085
27115,0.5557083237381585,0.8844532966613771
27116,0.047065839623124224,0.9364439845085144
27117,0.014233354719847213,0.056025363504886634
27118,0.06678759627575469,0.5150884389877319
27119,0.07989036906379232,0.21052643656730646
27120,0.2503398723852267,0.9791612029075624
27121,0.02630050517128656,0.7900477051734924
27122,0.01163345040503055,0.2286999970674515
27123,0.08477154906027595,0.12961752712726593
27124,0.020397889115807363,0.08183207362890244
27125,0.016841514481430425,0.037459004670381546
27126,0.19285023595777645,0.11598418653011322
27127,0.04553259109024571,0.05075603350996971
27128,0.1938949841190894,0.6161925792694092
27129,0.1253675361724881,0.3861778676509857
27130,0.08900182349550713,0.2116689532995224
27131,0.09087965164215532,0.08465367555618286
27132,0.2443584238394907,0.8615217804908752
27133,0.034397078563969216,0.5560293793678284
27134,0.9047702774420894,0.9905299544334412
27135,0.02072975273176708,0.4305592477321625
27136,0.08259709452567464,0.5531133413314819
27137,0.09978556720999872,0.19495762884616846
27138,0.1202942096771666,0.6317861676216125
27139,0.050072856850334115,0.11041856557130814
27140,0.9548434125528144,0.9857171773910522
27141,0.6389231175575834,0.7744159102439879
27142,0.03491812028895633,0.19868360459804532
27143,0.3730332284706037,0.5407457947731018
27144,0.024409700293254483,0.037003103643655784
27145,0.49062782912152797,0.6956913471221924
27146,0.12098164172458135,0.9554119706153871
27147,0.038360709850812615,0.2785059511661529
27148,0.11548538285611157,0.06963732838630676
27149,0.1559608344468577,0.1014268845319748
27150,0.3864035139634092,0.955947995185852
27151,0.4006471565773896,0.8721554279327393
27152,0.01875961475154955,0.13832232356071472
27153,0.3153389667322891,0.8865960240364075
27154,0.6748908541849338,0.899948000907898
27155,0.2314381767967854,0.6881498098373413
27156,0.015147532717440432,0.2438495010137558
27157,0.01980021573583883,0.4851431250572205
27158,0.021381038169458588,0.2989614903926849
27159,0.0522334482902875,0.10368295758962633
27160,0.1098463570678756,0.25448647141456604
27161,0.571366739911964,0.6132468581199646
27162,0.06406479299259893,0.923303484916687
27163,0.5674999159803403,0.4414650797843933
27164,0.0902544795242657,0.11747555434703827
27165,0.5556528423531688,0.735909104347229
27166,0.20814590925803844,0.2556823194026947
27167,0.12120059997625528,0.6367301940917969
27168,0.06263243030513539,0.4933356940746307
27169,0.5799390899725491,0.6779823899269104
27170,0.5528477861099422,0.9500386714935304
27171,0.03062933204507165,0.2109569162130356
27172,0.09161360420152727,0.913835346698761
27173,0.3722346548218533,0.4817981123924256
27174,0.0442045018736178,0.04904698580503464
27175,0.03691920099623737,0.0692201629281044
27176,0.7998854915292906,0.919228196144104
27177,0.8847546525358226,0.9278965592384338
27178,0.04518865555795041,0.2764241993427277
27179,0.08099861516918516,0.23861679434776306
27180,0.10383044634869336,0.38796210289001465
27181,0.039262283710413036,0.9243000745773317
27182,0.3926144885512315,0.9086467623710632
27183,0.021535246828189025,0.6966111660003662
27184,0.05883519988191501,0.454443633556366
27185,0.2515823928356113,0.7972246408462524
27186,0.162642520258491,0.84459388256073
27187,0.08982181331750216,0.09842834621667862
27188,0.07665003924069234,0.4072043001651764
27189,0.1233612761760952,0.7153464555740356
27190,0.18320748044075924,0.8295013904571533
27191,0.2412895022554169,0.9699574112892152
27192,0.2314496040393857,0.7984831929206848
27193,0.008785569088253158,0.04269305244088173
27194,0.17819250880555002,0.4308922290802002
27195,0.02300062294275336,0.09109052270650864
27196,0.1433061461292703,0.17784538865089414
27197,0.09476285972191292,0.7212024927139282
27198,0.6728955885412643,0.9673952460289
27199,0.04861636238744138,0.2434440851211548
27200,0.25285531372515696,0.4666468501091003
27201,0.4360701636679852,0.8698908686637878
27202,0.0591220573378833,0.07841244339942932
27203,0.018586614556221383,0.07638322561979294
27204,0.023799976853848714,0.043430324643850333
27205,0.09985992810182097,0.25541314482688904
27206,0.2562356271273805,0.3153738081455231
27207,0.2013750617129057,0.23205520212650302
27208,0.8982134067935802,0.7074183821678162
27209,0.1733652356721463,0.32541802525520325
27210,0.09750139255510076,0.34307798743247986
27211,0.03791492401771708,0.1593414545059204
27212,0.3357566926893434,0.9203173518180848
27213,0.3177150492822186,0.39945334196090704
27214,0.03442876369809189,0.06676235049962997
27215,0.11129196621603148,0.7188183665275574
27216,0.1550716357055633,0.9029089212417604
27217,0.09341200969936704,0.19125062227249146
27218,0.7522273952743462,0.9373419880867004
27219,0.6944310038886138,0.7881467938423157
27220,0.2721605663298156,0.5578965544700623
27221,0.04634404015784396,0.7731385827064514
27222,0.09835491091142257,0.5441631674766539
27223,0.024619995221564973,0.8122374415397644
27224,0.06685052829040554,0.581193208694458
27225,0.27047567665249433,0.2712548673152924
27226,0.02239729963521311,0.21598127484321594
27227,0.1880078099863866,0.32829979062080383
27228,0.586533202813191,0.91599839925766
27229,0.5187734582777225,0.8422868847846985
27230,0.3063875557258725,0.9711758494377136
27231,0.5824307584827786,0.9651558995246888
27232,0.1436776336277556,0.5554767847061157
27233,0.3568409769211922,0.2797212600708008
27234,0.021874881500818524,0.07002638280391693
27235,0.9350999349199292,0.9780870676040648
27236,0.11464000133534355,0.9627077579498292
27237,0.5577819268242818,0.8553504943847656
27238,0.5840694240286823,0.8231773972511292
27239,0.2804704167676655,0.1582862287759781
27240,0.07421777727798529,0.3176568448543549
27241,0.06801376270978471,0.14471463859081268
27242,0.13805166815122455,0.4585234820842743
27243,0.06803807822228708,0.09378866106271744
27244,0.014045251758516404,0.0503024272620678
27245,0.07293299925610366,0.3206952512264252
27246,0.867877947594285,0.9532211422920228
27247,0.23207266711873445,0.9709818363189696
27248,0.20112235015418325,0.7790563702583313
27249,0.054628694395679966,0.4998088479042053
27250,0.09723576289213286,0.1710851937532425
27251,0.04907720516231398,0.42957937717437744
27252,0.1853343046020904,0.4600397646427154
27253,0.020481230237236667,0.8751864433288574
27254,0.9361602073824395,0.9790001511573792
27255,0.20222031042680647,0.26069802045822144
27256,0.8055818596348208,0.9780876636505128
27257,0.4048107045992244,0.6157644391059875
27258,0.2550909159074392,0.7744208574295044
27259,0.4219053798448246,0.8252133131027222
27260,0.15425221569814768,0.32900679111480713
27261,0.18269547560380792,0.7666158676147461
27262,0.06813068103784584,0.4959152042865753
27263,0.07153779753330371,0.0473853275179863
27264,0.05220903666156608,0.06842458248138428
27265,0.04801777541025374,0.2455978244543076
27266,0.16718972729076315,0.28931427001953125
27267,0.08663906550378273,0.36247459053993225
27268,0.014328341010251659,0.0282115675508976
27269,0.8187643317281265,0.5673604607582092
27270,0.02865347952319996,0.06444064527750015
27271,0.01095514523559805,0.18524779379367828
27272,0.030594788028690426,0.3913233876228333
27273,0.047181133058845984,0.17449280619621274
27274,0.17611538509889835,0.4374597668647766
27275,0.2491092733976233,0.3719292283058167
27276,0.005644647934231643,0.0644470602273941
27277,0.04676345172988014,0.949985146522522
27278,0.06303650652279763,0.25233247876167303
27279,0.03283468458553534,0.20757234096527102
27280,0.47274870411728703,0.5766363143920898
27281,0.07881201262925965,0.40297070145607
27282,0.11120186778412447,0.9214177131652832
27283,0.019455310959617868,0.1297510862350464
27284,0.2519008044104561,0.5021719932556152
27285,0.048599684743707586,0.3261484503746033
27286,0.11125764137021828,0.5347340106964111
27287,0.13985467521919495,0.6571694016456604
27288,0.6515494069902826,0.8129315376281738
27289,0.15775613571618952,0.4233013093471527
27290,0.012773680496752655,0.07084953039884567
27291,0.5276140987351773,0.8406067490577698
27292,0.059858410462654936,0.6202138066291809
27293,0.05152256179296847,0.9317273497581482
27294,0.03398330932025473,0.053615450859069824
27295,0.4234441400479192,0.9193398952484132
27296,0.09860214244719967,0.7803651690483093
27297,0.07613468642868733,0.7931167483329773
27298,0.03546287034123799,0.2430001944303513
27299,0.2908572869383025,0.7317947149276733
27300,0.05686080921737585,0.8515434265136719
27301,0.010533269577630016,0.022196482867002487
27302,0.2416383482437211,0.7974212169647217
27303,0.06883398211037735,0.21913406252861026
27304,0.0491511170919177,0.8709282279014587
27305,0.01768255996424866,0.016877932474017143
27306,0.26312197530676,0.6003227829933167
27307,0.8655728196534308,0.8960784673690796
27308,0.2480523497449356,0.19215470552444455
27309,0.7516336835832851,0.9710245132446288
27310,0.0361272416868102,0.15113574266433716
27311,0.05593879346842087,0.12196797132492065
27312,0.07347815177363165,0.5524360537528992
27313,0.01905869949969663,0.0958503782749176
27314,0.03349036359846764,0.06559032201766968
27315,0.028183360389889764,0.19536013901233676
27316,0.2307874299137106,0.6705407500267029
27317,0.08792001110605782,0.1882973611354828
27318,0.19810499462579692,0.37579694390296936
27319,0.3168961894633823,0.9209027290344238
27320,0.0903578576758664,0.8157285451889038
27321,0.04684946663889858,0.7944877147674559
27322,0.6527620524359197,0.6716681122779846
27323,0.02241069179267282,0.3873983025550842
27324,0.18110071565865488,0.6498529314994812
27325,0.8638073920096045,0.9366875290870668
27326,0.0452716725458991,0.7418838143348694
27327,0.3012889877261443,0.2782821655273437
27328,0.4086585081901173,0.449560672044754
27329,0.17750001434394524,0.3048568367958069
27330,0.017324750393580075,0.4916281700134277
27331,0.05584182795755185,0.1456541270017624
27332,0.0789818779041403,0.8921480774879456
27333,0.8582297818860651,0.8671789765357971
27334,0.0384270925973183,0.02755063958466053
27335,0.24220090867989644,0.1559513658285141
27336,0.06245291941940712,0.19909389317035675
27337,0.34724117807850285,0.8025920391082764
27338,0.3183538033854809,0.4055670499801636
27339,0.13227087112767874,0.24345022439956665
27340,0.007710098307058439,0.08391571044921875
27341,0.2201746635397877,0.6815386414527893
27342,0.08651185356498384,0.6222845911979675
27343,0.047036340827455364,0.057208757847547524
27344,0.4102932301070845,0.5836437344551086
27345,0.040165396328567214,0.29127144813537603
27346,0.4502722997488127,0.8853501081466675
27347,0.8810256903998667,0.9428380131721495
27348,0.038947573695937,0.29447099566459656
27349,0.0813781358757217,0.21723639965057373
27350,0.042560740361622,0.9127672910690308
27351,0.7234628273595297,0.9008558988571168
27352,0.11001836591301804,0.35799625515937805
27353,0.012944526307659429,0.1600988358259201
27354,0.25734142584572306,0.850645899772644
27355,0.24766280409772606,0.1066456064581871
27356,0.3054553215087843,0.7294813990592957
27357,0.0588058839593425,0.3349951207637787
27358,0.452661134190692,0.6841800808906555
27359,0.4546906218270567,0.726551353931427
27360,0.15868529426867292,0.5763717889785767
27361,0.02043131284623952,0.9187687039375304
27362,0.3186644705408914,0.4715214371681213
27363,0.1828177253468812,0.1907811313867569
27364,0.049425470461739035,0.3800458014011383
27365,0.3257015702226308,0.7646746039390564
27366,0.4352391250816134,0.6154872179031372
27367,0.4230904341740739,0.44640490412712097
27368,0.042720146386990905,0.567981481552124
27369,0.0240182726136473,0.0445893257856369
27370,0.023915678605685286,0.8313956260681152
27371,0.1422144627150244,0.3246064782142639
27372,0.07501940411057632,0.13834160566329956
27373,0.9181112169136384,0.75441575050354
